Id,Employer,Name,Salary,From,To,Experience,Schedule,Keys,Description
27889500,"МАГНИТ, Розничная сеть",Data engineer / Разработчик Hadoop,False,,,От 1 года до 3 лет,Полный день,"['Hadoop', 'Big Data', 'ETL']","Магнит – многопрофильный холдинг и крупнейшая retail-сеть в России. Штат сотрудников – 300 000 человек. Более 5 различных направлений бизнеса. 17 000 магазинов. Мы развиваем собственный Аналитический центр Data Science и Machine learning, и приглашаем в команду сильных разработчиков на направление Big Data и Hadoop. Задачи:  Участие в построении и проектирование DWH на базе Hadoop (Cloudera/Hortonworks) с нуля в качестве Главного разработчика и Эксперта по Hadoop. Сопровождение отдела аналитики данных (Data Science) во всех вопросах связанных с Hadoop, а именно: Загрузка данных из десятка различных систем в Hadoop, организация максимально оптимального хранения данных, организация доступа к данным, реализация алгоритмов Data Science. Обучение разработчиков (Data Engineer) работе в Hadoop. Экспертиза администрирования Hadoop.  Ожидания:  Отличное владение SQL Отличное владение Java/Scala/Python (в пределах достаточных для эффективной работы с Hadoop) Отличное владение такими компонентами экосистемы Hadoop, как: Cloudera Manager, Zeppelin, ZooKeeper, Sqoop, Spark, Hive, Impala, Kafka, работа по SSH. Опыт работы от 3х лет  Предложение:  Огромный масштаб бизнеса: торговля (почти 20 тыс. объектов, 4 формата), логистика (&gt;6000 машин, &gt;35 РЦ), производства, почти 300 тыс. сотрудников. Партнерства с почтой, фармдистрибуцией и пр. Уникальная кросс-форматная программа лояльности (внедрение): данные по 15-20% всех расходов половины населения РФ. Коллаборации с партнерами. Современная платформа данных: Teradata, SPSS, стек Hadoop, Tableau, QlikView Объемы основных транзакционных данных 120+ ТБ Объемы в Hadoop (в разработке) 1,5 ПБ Прототипы аналитики в реальном времени, высоконагруженные сервисы Участие в разработке цифровых продуктов (моб. приложение, оборудование в магазинах и пр.) Возможность работы в облаках для прототипирования решений Возможность выбора задач Работа с консультантами и стартапами "
32714161,Lamoda,Project Manager,False,,,От 3 до 6 лет,Полный день,"['Atlassian Jira', 'Agile Project Management', 'SQL', 'Разработка технических заданий', 'Atlassian Confluence']","Lamoda, tech.lamoda.ru - технически сложный highload проект, над созданием которого работает почти 300 разработчиков, тестировщиков, аналитиков, системных администраторов, продуктовых менеджеров и дизайнеров. Мы разрабатываем, тестируем и поддерживаем более 60 сервисов. Это системы, автоматизирующие работу склада, контакт-центров, фотостудии, службы доставки и другие операционные процессы. Кроме того, мы создаем высоконагруженные сервисы - сайт, мобильное API, каталог, персонализация и, конечно, разрабатываем фронтэнд сайта и мобильных приложений. Сейчас мы ищем старшего менеджера проектов в департамент данных и аналитики. В рамках команды мы решаем весь спектр задач, связанных с извлечением ценности из данных для компании. Мы строим аналитическую инфраструктуру (хранилища данных, инструменты доступа к данным), настраиваем отчетность, проводим аналитику и разрабатываем продукты на основе данных. Чем предстоит заниматься:   Разработать, внедрить и развивать в дальнейшем методологию управления проектами в рамках департамента   Фасилитировать и постоянно улучшать agile процессы для повышения производительности команд, в том числе с помощью инструментов стека Atlassian (Jira, Confluence)   Вести процесс постановки целей и планирования проектов департамента (годовое, квартальное)   Управлять коммуникациями: плотно взаимодействовать с разработчиками, аналитиками и другими членами команды, своевременно сообщать об обнаруженных проблемах и рисках, информировать стейкхолдеров о статусах   Управлять отдельными проектами и инициативами на уровне департамента, такими как внедрение новых технологий и инструментов, повышение качества данных, и так далее   Мы ожидаем:   Опыт управления проектами в сфере IT от трех лет   Опыт работы разработчиком или аналитиком как плюс   Умение расставлять приоритеты и решать задачи в срок при меняющихся условиях   Знание различных подходов и методологий управления проектами, их преимуществ и ограничений   Понимание технологических процессов внутренней разработки   Концептуальное понимание основных аналитических технологий и инструментов: RDBMS, Hadoop ecosystem, BI &amp; visualisation tools, machine learning   Отличные коммуникативные навыки   Проактивность и самостоятельность в работе   Интерес к области анализа и обработки данных   Мы предлагаем:  Официальное оформление, белая заработная плата; Гибкий график работы, есть возможность удобно планировать рабочее и личное время; Мы вкладываемся в обучение наших сотрудников, обмениваемся знаниями внутри компании, организуем внутренние митапы, также являемся площадкой для различных IT сообществ; Мы активно посещаем конференции как в качестве слушателей, так и докладчиков (для желающих профессионально подготовиться к выступлениям с докладами или презентациями - у нас есть Speakers Club); Вовлеченный в процессы менеджмент: наше руководство понимает и учитывает все особенности IT-разработки и готово услышать ваши крутые идеи; Расширенная ДМС программа со стоматологией; Релокационный пакет; Бесплатный спортзал и зал для йоги; Уютный офис с настольным теннисом, кикером, playstation и многим другим. "
32654294,АЛИБАБА.КОМ (РУ),Data Technology Expert (BigData Infrastructure / DWH Engineer),False,,,Нет опыта,Полный день,"['DWH', 'Java', 'BigData', 'SQL', 'Data Analysis', 'Python']","Job Description Guided by business goals, data technology is used to help businesses become more efficient. Need to be able to flexibly use off-line computing, real-time computing of multiple technologies to finish international business data system construction, data service construction, data product construction. At the same time, be able to deepen core projects, make full use of the data outside the platform, and cooperate with other data technology teams to make effective data technology solutions. Responsibility: 1. In-depth understanding of business architecture and requirements, and the development of big data infrastructure, data product technology planning, including data collection platform, data assets, data products, data quality and stability assurance system; 2. Follow up the development of the data part of key projects, bring growth to the business through data technology; Participate in planning, design and development of data in the middle of the platform, and realize the interoperability and sharing of high-quality data. 3. Participate in the construction of unstructured data systems, network data crawling, data cleaning, feature mining, statistical analysis, and apply to business; 4. Establish a data-driven operation system, be responsible for the planning, design and construction of the data system in the core business areas, and implement data-driven services through data products and data services to help the business achieve its business goals better. Job requirements: ​​​​​​​ 1. Be engaged in the field of data warehouse for at least 2 years, familiar with the data warehouse model design methodology, and have practical model design and ETL development experience; 2. Be familiar with data warehouse domain knowledge and management skills, including but not limited to: metadata management, data quality, performance tuning, etc.; 3. Master one or more programming languages first, such as Java, Python; 4. Experience in Machine Learning / NLP / Data-Mining domain is a big plus; 5. Good written and spoken English skills. ​​​​​​​"
31545569,Procter&Gamble - Новомосковск,"Engineering & Manufacturing Intern, Novomoskovsk",True,60900.0,,Нет опыта,Полный день,[],"Eager to experience leading a business even before you graduate? Take your internship with the #1 Company for Leaders* at one of the biggest P&amp;G plant in the world – P&amp;G Novomoskovsk! The P&amp;G Internship Program is a holistic 2-3 months program designed to give students an intensive immersion in the exciting and challenging corporate environment of P&amp;G. Students accepted into the program are each entrusted with a live, individual, business project to lead, own, and execute over the course of their internship with us. Each intern receives a customized learning plan to ensure they get the right levels of coaching, mentorship, and formal training as they deliver their work at P&amp;G. Engineering at P&amp;G is a well-oiled machine. Day after day, we’re innovating new products and driving cost-efficient solutions. Here, you’ll play a part in designing all the bells and whistles (and expert technology) to make our multimillion-dollar machines, plants and work processes that make our products. You’ll improve the capability, safety and productivity of all our systems, while reducing costs for our business. In P&amp;G Manufacturing, our team knows a lot about a little of everything – mastering technology, operations and people development to deliver more value across our business and to consumers. You’ll revolutionize the supply chain. Eliminate challenges while building self-sufficient teams. And deliver a continuous stream of new product initiatives. From Process or Automation Engineer to Manufacturing and more, you’ll be at the center of building some of the world’s best brands.   Compensations and benefits:   Starting salary: 70 000 RUR gross Lunch support Housing support 10 000 RUB And many-many more.    Ready to get started?  Requirements:  Technical field student 3rd - 6th year of study (electrical, mechanical, industrial, chemical and process engineering are preferable) Experience in International company - FMCG is not a must, but preferable Have a strong drive to lead, a hunger to learn, a thirst to overcome barriers, a ceaseless passion to win Demonstrated leadership skills and strong analytical capability Excellent communication and interpersonal skills Strong English verbal and writing skill Interested in pursuing a career at P&amp;G after graduation    Why take the P&amp;G Internship Management Experience?  Work on a live, independent business project that YOU OWN, LEAD and EXECUTE Experience a global corporate environment and work with a diverse, cross-cultural team Get formal training from P&amp;G’s Leadership and Functional Colleges Be coached and mentored by seasoned P&amp;G leaders Experience being a P&amp;Ger and present your project to senior leaders during your midpoint and final presentation Finally, the best fit interns have potential to receive a Job Offer from P&amp;G for Fulltime Management Positions after they graduate    Just so you know:  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, age, sexual orientation, gender identity and expression, marital status, citizenship, HIV/AIDS status or any other legally protected factor No immigration sponsorship is available for this position    P&amp;G is a leading global consumer goods company whose winning brands are built around the model of innovation. Whatever your passion is, we want to ignite your potential to become your very best self. We hold true to our purpose, values and principles as we seek to make a difference in the world around us. You will engage in meaningful work that will touch the lives of others and have a real impact. Everything at P&amp;G starts with understanding - understanding our consumers and our employees as we innovate to improve lives now and for generations to come."
32699752,Истратов Петр,Junior JavaScript developer,True,,114571.6731415026,От 1 года до 3 лет,Удаленная работа,"['HTML', 'CSS3', 'Ajax', 'JavaScript', 'Node.js', 'Databases', 'English']","Stealth Silicon Valley Startup in Research and Healthcare AI with 182M monthly visits seeking Junior Software Developers in our Devs Team. Help us create next-level AI-enabled technologies. About us: https://www.emersoncroft.com Our fast-growing Silicon Valley company is currently seeking a Junior Software Developers to help us create AI-enabled research and healthcare solutions to service our partners and 182M monthly visitors, making us one of the largest Node.js® projects in existence. We create these solutions by uniting engineers who work remotely — collaboration through the cloud. You will work remotely, decide your own hours, and find self-fulfillment through results-focused work. Our developers spend only 2-3% of their time in meetings — most of their time is spent researching, documenting, coding, and building.As a member of our team, you will need to be fiercely independent and self-directed. You will become obsessed with learning and personal growth, and will need to maintain high levels of self-discipline to avoid distractions atypical to the traditional office environment. Working for a startup is intense. Tasks will be ambiguous, and it will be up to you as the owner of a project to fully understand, research, and develop your solution. If you&#39;re highly motivated, versatile, smart, persistent, and a great teammate, we want to hear from you! You will:  Develop complex and highly interactive web-based and desktop GUI applications Support and develop the existing codebase Develop and integrate server-side APIs over WS and JSON Write automated tests to ensure high-quality work Manage core library versions with associated documentation Perform code reviews Learn constantly  We are looking for someone with:  Experience using ReactJS/AngularJS Comprehension of ES6/7 and/or Babel Background with Node.js® Awareness of software architecture, design patterns, and OOP Experience in Agile development/teamwork Expertise in Git, bash Proficiency in written and spoken English  Nice to haves:  Experience with: Python, CoffeeScript, TypeScript, or Babel, Meteor JS, Iodash, Gulp Awareness of Data Storages (PostgreSQL, MongoDB, Elasticsearch, Druid.io) Experience in TDD, writing unit-tests Expertise in Azure/AWS/Dockers Understanding of machine learning/deep learning basics  As a junior dev, you&#39;ll also have access to our internal bootcamp, where you can gain firsthand knowledge of the work processes our company requires in order for you to be successful in your position.  Our bootcamp consists of 3 main parts:  Learning the theoretical concepts that support our codebase. Resolving tasks from current projects. Creating new projects entirely on your own.   Depending on how fast you&#39;re able to master these 3 components, you can be assigned to one of our working teams in as little as 1.5 months. Junior developers start earning money from their first day of study at bootcamp  Visit https://www.emersoncroft.com/jobs to learn more and apply"
32610452,IPONWEB Ltd (UK),Senior software developer,False,,,От 3 до 6 лет,Гибкий график,[],"Мы ищем Senior Software Engineer (Lua). Мы не ожидаем знание этого ЯП, мы ориентируемся на экспертов с сильной Computer Science подготовкой и умением работать на низком уровне, в большей степени, нежели использовать фреймворки. IPONWEB is an AI, data &amp; engineering company. We solve complex challenges around building real-time advertising platforms at scale. We excel in the challenging applications of real-time decision-making, yield management, algorithmic optimisation, big data processing and machine learning technologies to solving business problems.IPONWEB is looking for an experienced web developer to join our business logic development team. You will be responsible for building (and testing) high-load (30k RPS), high-performance, failproof services that make real-time decisions on selling and buying advertisement online. We write code in Lua - a compact script language, that is easy to learn and develop code with, yet as fast as C++ in production.We are ready to teach people who never used/heard of Lua &amp; Perl, in fact, we have an awesome training program that will allow you to write great code in 6 weeks.You will be asked to do the following:  Implement new business logic for our services: real-time decision-making; Optimize business logic performance; Cover your code with functional tests; Deploy new versions of our services; Make decisions on the architecture of a given project;  Minimal expectations from the candidate:  An IT-related degree; 3+ years experience of server-side commercial development; Basic knowledge of algorithms; Ability to learn quickly;  Our perfect candidate:  Has a degree from a top Tech university; Knows Linux; Knows NoSQL; Has some experience with high-load products;  We offer you  An excellent career opportunity with a High Tech International company – One of the leading companies in the RTB and Programmatic Marketing Industry; Open and approachable management team with a strong engineering DNA (80% of Moscow office - engineers, management and executives have a technical background); Many internal pathways for career development and professional growth, supported by a performance review system; Respect for independent thought and freedom of actions; Competitive salary and comfort; Core office hours are 12-18, and outside of that you have full flexibility; An option to work remotely sometimes (VPN and other services for remote work are available); Medical expenses compensation; Internal and external education program; English courses compensation; Relocation program from any region of Russia to the Moscow office; Referral bonus system; Fruits, vegetables, cheese, nuts, cookies and cakes, snacks and beverages at every coffee point and more; "
32605682,Visa Inc,Manager (Data Products),False,,,От 3 до 6 лет,Полный день,[],"Company Description Common Purpose, Uncommon Opportunity. Everyone at Visa works with one goal in mind – making sure that Visa is the best way to pay and be paid, for everyone everywhere. This is our global vision and the common purpose that unites the entire Visa team. As a global payments technology company, tech is at the heart of what we do: Our VisaNet network processes over 13,000 transactions per second for people and businesses around the world, enabling them to use digital currency instead of cash and checks. We are also global advocates for financial inclusion, working with partners around the world to help those who lack access to financial services join the global economy. Visa’s sponsorships, including the Olympics and FIFA™ World Cup, celebrate teamwork, diversity, and excellence throughout the world. If you have a passion to make a difference in the lives of people around the world, Visa offers an uncommon opportunity to build a strong, thriving career. Visa is fueled by our team of talented employees who continuously raise the bar on delivering the convenience and security of digital currency to people all over the world. Join our team and find out how Visa is everywhere you want to be. Job Description Purpose: We are looking for an individual to join our data solutions team and play a role developing high impact projects and data products for Visa. Manager for Data Products will support development and execution of the long-term strategy for the data solutions in Russia. The ideal candidate is adept at harnessing big-data to address key strategic needs for Visa’s clients including issuers, acquirers and merchants. They must have a proven ability to drive business results with their data based insights. Adept at creative and critical thinking, they are able to deconstruct problems and transform insights into large scale, state-of-the-art solutions. The incumbent in this role will manage multiple concurrent project priorities and pilot client offerings to expand set of data products having the skills and the drive to turn ideas into innovative products. The person in this role will require strong people and product management skills. To execute on our vision, you will manage a multi-year product roadmap. To be successful, you will need a deep understanding of how data and analytics applied. You have strong product management fundamentals and technical chops. You are adept at leading cross-functional teams to bring new products to market, drive adoption and solve for scale. Responsibilities include:   Lead strategic data products work-streams, aimed at enriching and monetizing our VisaNet data by developing edge-cutting innovative data products and integration with external data sources, such as Credit Bureau or Fiscal data operators   Support development and execute the long term strategy for Data Products in Russia. Deliver on the requisite financials such as gross revenue   Work closely with clients to envision, develop and pilot new range of data analytics products, then to develop business requirements that meet client business needs   Identify regulatory and competitive changes in the market to establish timely strategies and counter-measures   Support legal, data privacy and other internal teams to ensure data structures, metrics and features are compliant   Drive the full software development lifecycle of business insights products from concept to operations including data insights and onboarding features   Develop and maintain detailed best practices, project plans, including detailed tasks and deliverables, resources required, timelines, dependencies and contingencies   Develop and maintain business requirement documents, value propositions, pricing, product positioning and distribution options with clients, third parties and internal Visa stakeholders   Subject Matter Expert (SME) in guiding and building data products for other markets in Visa   Provide thought leadership to unlock the value from unique datasets of Visa and partners   Continuously develop and present innovative ideas based on data driven approach in order to improve business processes   Constantly improve Visa external image as data driven innovative by participation in and organization of external workshops and meet-ups   Vendor onboarding and resource management   Qualifications  Minimum of 5 years of working experience across banking and payments and/or consulting to Financial services industry in a top tier consulting firm Experience in product management, portfolio and strategy is preferred Sound knowledge of the payment cards industry is preferred Understanding of digital trends and new age payment solutions is important Master’s Degree in Business, Engineering or a related field Experience in Project management, Product Design, Strategy, Planning &amp; Program Implementation Good understanding of Visa Products and services is a plus Experience of managing diverse geographies will be an advantage  Business Skills  Excellent ability to understand the user’s objectives and needs to create clear and compelling stories Past experience with data driven products including experience with owning requirements for the business architecture, integration and publication Good client engagement and communication skills. Should be comfortable interacting with and presenting to senior management of clients, Visa and merchant partners Superior negotiation abilities to drive value based partnerships; strong influencing and collaboration abilities Good strategic thinking, creative problem solving and analytical skills High level of personal integrity and ability to keep confidential information in secret is required as the candidate will have access to sensitive and confidential client information Excellent analytical skills, strong business acumen and project management skills Excellent written, verbal and presentation skills, coupled with demonstrated negotiation and business development skills as the candidate requires to interact with senior professionals in financial institutions, Visa and alliance partners Strong appreciation of technology and trends to be able to demonstrate thought leadership Ability and experience of work in a multi-cultural, fast-paced, and matrix environment Excellent spoken and written English, fluent Russian  Technical Skills  Understanding of statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, clustering, decision tree, Gradient Boosting, Random forests, Support Vector Machine, Deep learning, etc.) Ability to define and support the quality assurance cycle Ability to execute multiple projects and tasks with competing priorities while meeting required deadlines Experience designing and building new data products Advanced PowerPoint presentation skills "
32630569,Банк ВТБ (ПАО),Эксперт Аналитического отдела Департамента розничного взыскания,False,,,От 3 до 6 лет,Полный день,[],"Обязанности:  анализ портфеля проблемных активов; формирование плановых значений (построение прогноза взыскания) и оценка их исполнения; определение зон роста эффективности в портфеле; разработка моделей, применимых для автоматизации принятия решения по collection flow; разработка пилотных проектов и оценка эффектов их применения.  Требования:  высшее образование (техническое/ экономическое/ физ. мат); опыт работы в банке в подразделениях, ответственных за аналитику; желателен опыт анализа кредитного портфеля; приветствуется опыт построения моделей/прогнозов (machine learning); умение работать с большими массивами данных; знание SQL.  Условия:  трудоустройство согласно Законодательству; конкурентная заработная плата; профессиональное обучение и развитие; добровольное медицинское страхование, льготные условия кредитования; корпоративная пенсионная программа, материальная помощь; спортивная жизнь и корпоративные мероприятия; возможность построить карьеру в ведущем банке России. "
32640077,Virtuozzo,Full-Stack C/C++ Developer,False,,,От 1 года до 3 лет,Полный день,"['C/C++', 'Linux']","This position is for you if you are interested in how the whole full-stack works from kernel to front-end, if you want to follow the trends in programming, which allow to create high-quality applications rapidly, get the skills of a system architect and learn OS in-depth peculiarities. A good candidate for this position participates in developing solutions for infrastructure management. Typical tasks are:  Development of a web application aimed at server, Containers and virtual machines management; Development of network configuration of OS inside virtual machines or Containers (Linux, Windows); A user-transparent transfer of a virtual machine or a Container from one server to another (without guest OS services disturbance); Development of virtual machines and Containers fault tolerance solution;  Requirements:  C/C++; Knowledge and desire to work with OS internals; Linux knowledge; Technical English.  Knowledge considered as a plus:  Knowledge of design patterns; Experience in using Boost, STL, Qt; Frontend (CSS, JS, XSLT)/Backend(Python, REST) experience; Experience in programming in python/shell/perl/awk; Knowledge of rpm/apt/zipper. "
30609174,Align Technology Inc,Senior Project Manager (Software Development),False,,,Более 6 лет,Полный день,[],"Align Technology is a global medical device company that pioneered the invisible orthodontics market with the introduction of the Invisalign system in 1999. Today, we develop innovative, technology-rich products such as Invisalign system of clear aligner treatments, the iTero scanner services to help dental professionals achieve the clinical results they expect and deliver effective, cutting-edge dental options to their patients. Senior Project Manager runs software development/IT projects coordinating geographically distributed teams. Following company’s project management framework, Sr. Project Manager gets initial inputs from business stakeholder(s), coordinates project team to elaborate business requirements, allocates necessary resources, collects systems/team impact, creates project plan and executes project delivery to production. Along the project PM acts as a key point of team effort coordination, risk identification and management source, as well as acts as an interface between project stakeholders and project team. We expect Project Manager to be a positive, proactive and goal-oriented technical-savvy person who understands business context and is able to deliver complex initiatives to production. Responsibilities  Drives project scope development and ensures program team understands and is accountable to deliver the key success criteria for the program. Identifies and acquires key stakeholders and resources for the projects (including outside vendors) and gains commitment from these key stakeholders/resources/teams to be accountable for delivering on time and within scope. Plans projects timeline driving project team members to schedule baselines, including getting solid business requirements, facilitation of sprint/code drop planning, infrastructure build out, etc. Identifies and manages project issues and schedule changes. Coordinates scope change requests estimations and elaboration of go/no-go decision. Communicates major decisions that impact the project delivery. Carefully manages risks across the project throughout the project life cycle to ensure the project is delivered on time and within scope. Keeps the project team highly organized and on track for effective implementation and delivery. Holds the project team accountable for commitments, tracking dependencies closely. Communicates regularly with project teams, peers, management and upper management to set expectations and remain in alignment with key stakeholders and the broader organization on the status of the project. Implements process improvements quickly where there are inefficiencies in the implementation process.  Requirements  10+ years in software/IT industry; 5+ years of program/project management experience in commercial software development and/or IT infrastructure implementation, proven track record is a must. New product delivery is a strong plus; Strong technical background, ability to communicate with software engineering teams at their language. SW development background is a huge plus; Understanding of software development methodologies, their applicability for different types of projects. Hands-on experience in delivering with SCRUM is a must; Excellent inter-personal skills, ability to listen and negotiate; Multi-tasking, ability to work under pressure without need to be micro-managed; Strong analytical skills; Problem-solving mindset; English upper-intermediate or higher – communication is done mostly in English, both verbal and written; Cross-cultural awareness.  Nice to have:  Expertise/knowledge in one or several areas is a plus: orthodontics, manufacturing, industrial automation, machine learning; Ability to travel (one-two weeks per quarter); PMP and certification in Agile methodologies is a plus.  Education  Higher education  WE OFFER  Competitive salary and annual bonuses Professional development and career growth, trainings, English and Spain classes Voluntary Medical Insurance for all employees and their children (with dental treatment) Lunch allowance, corporate SIM card 31 vacation days, paid sick leave, paid 5 personal days-off Democratic and open culture Gym in the office Corporate events for employees and their children Flexible working hours (for example, from 11:00 to 19:45) Office located in the loft-quarter &quot;Danilovskaya Manufacture&quot; "
32673385,Netcracker Technology Corp.,"BSS Product Marketing Analyst (CRM, Billing)",False,,,От 1 года до 3 лет,Полный день,[],"Netсracker Technology Corp., a large software development company and one of the world’s most respected TOMS Solutions (Telecommunications Operations and Management Solutions) companies, has an opening for: BSS Product Marketing Analyst (CRM, Billing) Responsibilities:  Collaterals creation to support pre-sales process (whitepapers, sales presentations, success stories, etc.) Defining value proposition and marketing strategy for our products and solutions Support of RFx responses and business development opportunities Participation at industry events (Mobile World Congress, TM Forum, etc.) and customer meetings Support of evaluations from industry analysts (Gartner, Analysys Mason, etc.)  Qualifications:  Working experience in telecommunications domain 3+ years Good understanding of digital BSS including omnichannel customer engagement, digital customer care (Sales, Marketing, Customer Management, Product Management) and convergent Revenue Management (Rating and Billing) Understanding of Analytics (Artificial Intelligence/Machine Learning) is a plus Good knowledge of the telecommunications market (key players, trends, etc.) Advanced English – ability to create pre-sales collaterals including business and technical parts, ability to effectively communicate with foreign colleagues Good customer-facing skills – experience in presenting solutions to customers  We offer:  Opportunities for professional growth and career development Opportunities to make business trips (Europe, Asia, USA) Medical insurance for employees Sports activities and corporate events Friendly atmosphere Salary will be discussed individually with the successful candidate "
31913311,Gett,Senior Marketplace Analyst,False,,,От 1 года до 3 лет,Полный день,[],"Gett is a global on-demand mobility company that connects customers with transportation, goods and services. Gett currently operates in more than 100 cities across the United States, the United Kingdom, Russia and Israel. Gett’s business model is based on a fine line balance between Demand (customers) &amp; Supply (drivers). Currently we are in a search for a candidate with a solid background in analytics together with knowledge of Marketplace management tools to build and maintain the “heart” of the company with a goal to deliver 100% predictable &amp; reliable service on Russian market by answering the following questions: - How to use current Marketplace tools to make service more flexible for external events?- What should be done in terms of product to make Marketplace management tools more useful?- What are the key factors of customer decision making for an order / driver decision making for accepting it?- Based on what parameters we should change settings of Marketplace management tools (surge, matching etc)? Apart from that you will have an opportunity to work with real-time geo data, parse information from the web, build automated dashboards and data processing tools, create custom ETL scripts, influence on R&amp;D priorities by calculating ROI and ICE for the new features. Requirements: - 2+ years experience in Analytics - 1+ year experience in Marketplace management in ride-hailing platforms - Familiarity with Python/R, SQL - Upper-intermediate English or above﻿ Desirable: - Working experience with Python (pandas, numpy, requests) or R - Working experience with SQL (PostgreSQL, Redshift, Presto) - Familiarity with AWS, Github, Bash Shell, REST APIs - Working / Academic experience with Machine Learning - Desire to promote ML applications in analysis"
32235150,Зетта Страхование,Начальник управления актуарных расчетов,False,,,От 3 до 6 лет,Полный день,[],"«Зетта Страхование» (ранее СК &quot;Цюрих&quot;) – федеральная страховая компания, которая уже 25 лет успешно работает на российском рынке. Опираясь на приобретенный международный опыт, мы предлагаем клиентам высокое качество сервиса и страховые продукты по справедливой цене. У компании высокий рейтинг финансовой надежности ruA+ по версии Рейтингового агентства RAEX (&quot;Эксперт РА&quot;). Нас ценят за высокий сервис, работу без проволочек и гарантированное выполнение своих обещаний. Именно поэтому мы уже много лет №1 в народных рейтингах (banki.ru, ASN и ряда других). Обязанности:  Управление командой аналитиков, построение процессов работы команды и взаимодействие со смежными подразделениями Участие в определении стратегии развития Компании на долгосрочный и среднесрочный периоды Организация подготовки всех установленных для аналитического отдела форм отчетности, контроль правильности содержащихся в них сведений, подтверждение (визирование) их достоверности, внесение предложений по улучшению  Создание и поддержание моделей тарификации, верификация полученных результатов Прогнозирование убыточности, выявление нежелательных сегментов, исследование новых факторов для тарификации   Требования:  Высшее образование (мехмат, ВМК МГУ, МФТИ, ВШЭ) Рассматриваем кандидатов с опытом работы от 3 лет в отделе аналитики и от 1 года на позиции руководителя Владение офисными приложениями, опыт обработки данных с помощью SQL/Python/SAS – обязателен Понимание принципов Machine Learning обязательно  Знание английского на уровне чтения технической литературы обязательно  Навыки работы с EMBLEM, RADAR - является преимуществом Ответственность, внимательность, проактивность, аналитический склад ума, умение работать в команде, стремление к оптимизации процессов, целеустремленность  Условия:  Офис рядом с м. Преображенская площадь Официальное трудоустройство с соблюдением всех требований ТК РФ График работы: 9:00 - 18:00, пн-чт., пятница - сокращенный день до 16:45 Заработная плата: оклад + бонусы Социальный пакет: ДМС, страхование выезжающих за рубеж, скидки на другие виды страхования для сотрудников и семьи "
32679348,ММП имени В.В. Чернышёва,Ведущий системный аналитик,True,95700.0,121800.0,От 3 до 6 лет,Полный день,[],"Обязанности: - поиск, анализ и систематизация информации из открытых источников посредством сети Интернет, интервьюирования сотрудников организации и изучения электронной и бумажной документации - накопление компетенций в областях современных и перспективных трендов и ИТ-технологий (основные направления – автоматизация производства, четвертая промышленная революция, Индустрия 4.0 и цифровая трансформация организации) - подготовка результирующих документов (аналитические справки, доклады, презентации, обоснования, технические задания, инструкции, отчеты по итогам обследования и т.п.) и их оформление в форматах MS Word/Excel/PowerPoint/Visio - трансляция и популяризация знаний внутри компании (проведение внутренних обучений для руководителей и специалистов, подготовка дайджестов и обучающих материалов в зоне ответственности) - аудит и анализ бизнес-процессов; описание, выявление проблем, узких мест, неэффективной организации деятельности, выработка предложений по устранению - участие в стратегических проектах с ИТ-составляющей в качестве исследователя новой области знаний, носителя и источника ключевых компетенций - участие в разработке документов уровня стратегии бизнеса, цифровой трансформации, развития ИТ, в разработке бизнес-планов - участие во внутренних ИТ-проектах   Требования:   Образование: Высшее (приветствуется в ИТ-сфере)   Опыт работы: опыт работы системным или бизнес-аналитиком в ИТ-сфере от 3 лет   Специальные знания, навыки: - готовность и умение работать с информацией (обработка больших объемов новых данных, анализ, систематизация, приоритизация) - ориентация на заказчика (умение ставить себя на его место, определять значимые для него моменты, проблемы, потребность, мотивацию, ценности), выстраивать работу для достижения результатов ценных для заказчика и для бизнеса - развитые навыки устной и письменной коммуникации, командной работы - опыт работы со средствами описания и моделирования бизнес-процессов - уверенное знание офисных продуктов   Личностные качества: - стремление к постоянному самообучению - критичное мышление - ответственность   Приветствуется: - опыт работы в ИТ-проектах - опыт работы в консалтинговых компаниях - опыт проведения презентаций - опыт работы с системами на платформе 1С 8 - опыт работы с BI/ERP/MES-системами; - опыт работы с технологиями Big Data, Machine Learning и предиктивной аналитикой - опыт работы с отраслью машиностроительного производства - знание английского языка достаточное для беглого чтения и перевода технической литературы   Условия:  Оформление по ТК РФ Оплачиваемый отпуск Оплачиваемый больничный График работы с 8:00 до 16:40 Официальная заработная плата В организации действует коллективный договор предусматривающий индексацию заработной платы Медицинское обслуживание Столовые на территории завода 10 минут от метро Тушинская   "
